doctor_id,doctor_name,specialty,clinic_name,city,region,tier,active_flag,last_updated
D1683,Dr Ali El-Sayed,General Practice,Life Clinic,Tanta,North,C,1,2024-07-04
D1684,Dr Omar Hassan,Endocrinology,Care Clinic,Marsa Matruh,West,B,1,2024-12-07
D1685,Dr Hassan Mahmoud,ENT,Life Clinic,Jeddah,Gulf,B,0,2023-09-30
D1686,Dr Ahmed Hassan,Internal Medicine,Care Clinic,Dubai,Gulf,C,1,2023-11-07
D1687,Dr Ahmed Mahmoud,ENT,Elite Clinic,Qena,South,B,1,2025-03-11
D1688,Dr Ahmed Mostafa,ENT,Hope Clinic,Alexandria,North,A,1,2023-07-22
D1689,Dr Ali El-Sayed,ENT,Elite Clinic,Qena,South,B,1,2024-03-16
D1690,Dr Hassan Mahmoud,ENT,Noor Clinic,Marsa Matruh,West,C,1,2024-02-21
D1691,Dr Khaled Mahmoud,Neurology,Hope Clinic,Dubai,Gulf,C,1,2024-10-22
D1692,Dr Youssef El-Sayed,Gastroenterology,Care Clinic,Sohag,South,C,1,2024-10-02
D1693,Dr Mohamed Hassan,Neurology,Life Clinic,Marsa Matruh,West,C,1,2024-05-22
D1694,Dr Omar Mostafa,Internal Medicine,Care Clinic,Siwa,West,C,1,2024-10-15
D1695,Dr Ali Mostafa,Endocrinology,Noor Clinic,Asyut,South,B,1,2023-11-24
D1696,Dr Mohamed Mahmoud,Gastroenterology,Care Clinic,Damanhur,North,C,1,2024-11-19
D1697,Dr Khaled Mostafa,Pulmonology,Noor Clinic,Sohag,South,C,1,2023-06-10
D1698,Dr Youssef Mahmoud,Pediatrics,Shifa Clinic,Jeddah,Gulf,C,1,2023-09-27
D1699,Dr Youssef Mahmoud,Neurology,Noor Clinic,Sohag,South,C,1,2023-11-19
D1700,Dr Youssef Mahmoud,Pediatrics,Elite Clinic,Giza,Central,A,0,2023-02-26
D1701,Dr Omar Saad,Gastroenterology,Shifa Clinic,Sohag,South,A,1,2023-08-02
D1702,Dr Hassan Mostafa,Cardiology,Elite Clinic,Suez,East,B,1,2023-11-30
D1703,Dr Mohamed Hassan,General Practice,Shifa Clinic,Asyut,South,B,1,2023-03-18
D1704,Dr Omar Ali,ENT,Elite Clinic,Riyadh,Gulf,C,0,2025-03-10
D1705,Dr Ahmed El-Sayed,Endocrinology,Life Clinic,Riyadh,Gulf,B,1,2024-01-20
D1706,Dr Ahmed Ali,Gastroenterology,Care Clinic,Riyadh,Gulf,C,1,2023-10-19
D1707,Dr Mohamed Hassan,Neurology,Hope Clinic,Dubai,Gulf,C,1,2025-04-24
D1708,Dr Hassan Mostafa,Endocrinology,Elite Clinic,Port Said,East,C,1,2023-12-02
D1709,Dr Ali El-Sayed,General Practice,Elite Clinic,Port Said,East,C,1,2023-05-24
D1710,Dr Youssef Saad,Neurology,Care Clinic,Jeddah,Gulf,C,1,2025-03-02
D1711,Dr Omar Saad,ENT,Shifa Clinic,Sohag,South,B,1,2023-07-23
D1712,Dr Youssef Ali,Cardiology,Life Clinic,Port Said,East,A,1,2024-03-13
D1713,Dr Hassan Mahmoud,General Practice,Hope Clinic,Cairo,Central,B,1,2023-02-02
D1714,Dr Ahmed Mostafa,Neurology,Life Clinic,Siwa,West,C,1,2024-08-01
D1715,Dr Hassan Saad,General Practice,Care Clinic,Cairo,Central,C,1,2024-04-24
D1716,Dr Mohamed Saad,Pediatrics,Shifa Clinic,Damanhur,North,C,1,2025-01-26
D1717,Dr Ali Ali,Neurology,Life Clinic,Alexandria,North,B,1,2025-01-27
D1718,Dr Mohamed Mahmoud,Cardiology,Noor Clinic,Siwa,West,C,1,2023-01-09
D1719,Dr Youssef Saad,Endocrinology,Elite Clinic,Sohag,South,C,1,2024-06-29
D1720,Dr Mohamed Hassan,Neurology,Care Clinic,Qena,South,C,1,2024-08-13
D1721,Dr Ahmed Hassan,Pulmonology,Hope Clinic,Sohag,South,A,1,2025-05-14
D1722,Dr Mohamed Hassan,Neurology,Shifa Clinic,Ismailia,East,C,0,2024-11-04
D1723,Dr Khaled El-Sayed,Gastroenterology,Care Clinic,Sohag,South,B,0,2025-03-01
D1724,Dr Omar Hassan,Pediatrics,Noor Clinic,Marsa Matruh,West,A,1,2025-05-24
D1725,Dr Hassan El-Sayed,ENT,Life Clinic,Tanta,North,B,1,2024-01-25
D1726,Dr Youssef Saad,General Practice,Hope Clinic,Qena,South,A,1,2023-05-04
D1727,Dr Ali Mostafa,Neurology,Shifa Clinic,Port Said,East,B,1,2023-04-03
D1728,Dr Youssef Ali,General Practice,Noor Clinic,Siwa,West,A,1,2023-01-08
D1729,Dr Ali Saad,Neurology,Shifa Clinic,Tanta,North,C,1,2024-03-20
D1730,Dr Youssef El-Sayed,Internal Medicine,Shifa Clinic,Qena,South,C,1,2025-06-15
D1731,Dr Hassan El-Sayed,Neurology,Care Clinic,Jeddah,Gulf,A,1,2023-07-01
D1732,Dr Hassan Hassan,Pulmonology,Elite Clinic,Cairo,Central,C,1,2023-03-04
D1733,Dr Mohamed Hassan,Neurology,Hope Clinic,Riyadh,Gulf,C,1,2024-03-05
D1734,Dr Mohamed El-Sayed,Pulmonology,Noor Clinic,Qena,South,B,0,2025-03-16
D1735,Dr Hassan Mahmoud,Pediatrics,Life Clinic,Sohag,South,C,0,2023-09-29
D1736,Dr Mohamed Ali,Cardiology,Life Clinic,Tanta,North,C,1,2025-06-11
D1737,Dr Mohamed El-Sayed,General Practice,Noor Clinic,Giza,Central,B,1,2023-12-24
D1738,Dr Youssef Hassan,ENT,Hope Clinic,Alexandria,North,B,1,2024-07-03
D1739,Dr Mohamed Mahmoud,Gastroenterology,Elite Clinic,Dubai,Gulf,B,1,2023-09-21
D1740,Dr Hassan Hassan,Internal Medicine,Care Clinic,Giza,Central,B,1,2025-05-22
D1741,Dr Ahmed Saad,Pulmonology,Life Clinic,Qena,South,C,1,2024-11-06
D1742,Dr Khaled Hassan,Gastroenterology,Elite Clinic,Riyadh,Gulf,C,1,2023-08-20
D1743,Dr Hassan Mostafa,Neurology,Hope Clinic,Riyadh,Gulf,C,1,2024-08-27
D1744,Dr Omar El-Sayed,Neurology,Elite Clinic,Ismailia,East,B,1,2024-08-16
D1745,Dr Ahmed Hassan,Endocrinology,Care Clinic,Marsa Matruh,West,C,1,2024-10-11
D1746,Dr Mohamed Saad,Cardiology,Hope Clinic,Siwa,West,C,1,2023-12-19
D1747,Dr Ahmed Saad,Endocrinology,Shifa Clinic,Siwa,West,B,1,2024-03-26
D1748,Dr Khaled Ali,Neurology,Hope Clinic,Jeddah,Gulf,B,1,2023-09-19
D1749,Dr Khaled Ali,Neurology,Elite Clinic,Marsa Matruh,West,C,1,2025-03-11
D1750,Dr Ahmed El-Sayed,Pulmonology,Hope Clinic,Damanhur,North,A,0,2025-04-29
D1751,Dr Hassan El-Sayed,Pulmonology,Hope Clinic,Riyadh,Gulf,C,1,2024-03-22
D1752,Dr Ali El-Sayed,General Practice,Care Clinic,Sohag,South,B,1,2023-08-16
D1753,Dr Ali Mostafa,Neurology,Hope Clinic,Jeddah,Gulf,C,1,2024-07-30
D1754,Dr Mohamed Mahmoud,Neurology,Care Clinic,Damanhur,North,C,1,2024-06-27
D1755,Dr Ali Saad,Pulmonology,Care Clinic,Damanhur,North,C,1,2023-08-20
D1756,Dr Khaled Ali,Endocrinology,Hope Clinic,Giza,Central,B,0,2024-02-15
D1757,Dr Ahmed El-Sayed,ENT,Shifa Clinic,Siwa,West,B,1,2023-11-04
D1758,Dr Ahmed El-Sayed,Gastroenterology,Noor Clinic,Jeddah,Gulf,B,1,2024-08-31
D1759,Dr Mohamed Ali,ENT,Care Clinic,Asyut,South,C,1,2025-04-06
D1760,Dr Ahmed Hassan,Pediatrics,Shifa Clinic,Riyadh,Gulf,C,1,2023-12-25
D1761,Dr Mohamed Hassan,Internal Medicine,Noor Clinic,Sohag,South,C,1,2024-11-19
D1762,Dr Hassan Mahmoud,Gastroenterology,Hope Clinic,Qena,South,C,1,2023-05-01
D1763,Dr Ahmed Mostafa,ENT,Elite Clinic,Damanhur,North,B,1,2025-04-21
D1764,Dr Khaled Mahmoud,Pulmonology,Life Clinic,Giza,Central,A,0,2025-01-07
D1765,Dr Omar Saad,Internal Medicine,Noor Clinic,Siwa,West,C,1,2023-06-22
D1766,Dr Hassan Mahmoud,General Practice,Care Clinic,Ismailia,East,A,0,2024-09-09
D1767,Dr Ali Mahmoud,Pediatrics,Elite Clinic,Riyadh,Gulf,B,1,2025-06-04
D1768,Dr Ali Mahmoud,Gastroenterology,Shifa Clinic,Riyadh,Gulf,C,1,2024-11-13
D1769,Dr Youssef Hassan,Internal Medicine,Hope Clinic,Alexandria,North,C,1,2024-08-22
D1770,Dr Hassan Mostafa,Internal Medicine,Hope Clinic,Siwa,West,C,1,2024-05-14
D1771,Dr Omar El-Sayed,Cardiology,Hope Clinic,Siwa,West,C,1,2025-03-23
D1772,Dr Youssef Ali,Endocrinology,Elite Clinic,Alexandria,North,B,1,2024-09-10
D1773,Dr Hassan Mostafa,Neurology,Life Clinic,Dubai,Gulf,C,1,2024-04-16
D1774,Dr Khaled El-Sayed,Cardiology,Shifa Clinic,Siwa,West,B,1,2024-10-07
D1775,Dr Omar Mahmoud,ENT,Shifa Clinic,Marsa Matruh,West,C,1,2025-04-18
D1776,Dr Omar Mahmoud,ENT,Care Clinic,Sohag,South,C,1,2024-12-16
D1777,Dr Khaled Hassan,General Practice,Noor Clinic,Qena,South,C,1,2025-02-10
D1778,Dr Mohamed Mahmoud,Neurology,Shifa Clinic,Tanta,North,C,1,2025-05-06
D1779,Dr Omar Hassan,Internal Medicine,Noor Clinic,Damanhur,North,C,1,2024-05-24
D1780,Dr Ali Hassan,ENT,Care Clinic,Sohag,South,B,1,2024-01-06
D1781,Dr Omar Saad,Internal Medicine,Hope Clinic,Ismailia,East,B,1,2024-06-02
D1782,Dr Mohamed El-Sayed,General Practice,Life Clinic,Port Said,East,B,1,2023-03-19
D1783,Dr Hassan Mahmoud,Pediatrics,Noor Clinic,Jeddah,Gulf,C,1,2023-12-15
D1784,Dr Ali Mahmoud,Internal Medicine,Hope Clinic,Sohag,South,C,1,2025-06-16
D1785,Dr Mohamed Mostafa,Neurology,Care Clinic,Cairo,Central,C,1,2023-02-11
D1786,Dr Mohamed Hassan,Cardiology,Noor Clinic,Riyadh,Gulf,B,1,2023-08-13
D1787,Dr Ali Mostafa,Pulmonology,Noor Clinic,Dubai,Gulf,A,1,2023-01-22
D1788,Dr Mohamed Mostafa,General Practice,Hope Clinic,Siwa,West,C,1,2024-02-27
D1789,Dr Ali Mahmoud,Gastroenterology,Noor Clinic,Siwa,West,C,0,2025-04-02
D1790,Dr Mohamed Mahmoud,Endocrinology,Elite Clinic,Suez,East,B,1,2024-12-10
D1791,Dr Omar Ali,Pulmonology,Hope Clinic,Qena,South,A,0,2024-06-03
D1792,Dr Hassan Hassan,Endocrinology,Noor Clinic,Ismailia,East,C,1,2024-10-22
D1793,Dr Youssef El-Sayed,Cardiology,Care Clinic,Port Said,East,B,1,2024-08-28
D1794,Dr Youssef Saad,ENT,Care Clinic,Damanhur,North,C,1,2023-12-22
D1795,Dr Khaled Saad,Neurology,Life Clinic,Damanhur,North,A,1,2024-08-06
D1796,Dr Youssef Hassan,ENT,Elite Clinic,Jeddah,Gulf,B,1,2023-05-17
D1797,Dr Hassan Mostafa,General Practice,Noor Clinic,Siwa,West,C,1,2023-08-27
D1798,Dr Omar Mahmoud,Neurology,Hope Clinic,Qena,South,C,0,2023-02-24
D1799,Dr Mohamed Hassan,Internal Medicine,Hope Clinic,Alexandria,North,C,1,2025-01-20
D1800,Dr Khaled El-Sayed,Cardiology,Life Clinic,Asyut,South,C,1,2023-05-03
D1801,Dr Khaled Hassan,Pediatrics,Life Clinic,Siwa,West,B,1,2025-05-17
D1802,Dr Ahmed Hassan,Pulmonology,Shifa Clinic,Suez,East,C,1,2024-05-26
D1803,Dr Khaled Ali,Endocrinology,Life Clinic,Marsa Matruh,West,B,1,2023-03-25
D1804,Dr Ahmed Saad,Cardiology,Shifa Clinic,Giza,Central,C,1,2024-07-24
D1805,Dr Khaled Ali,Cardiology,Shifa Clinic,Alexandria,North,C,1,2023-01-05
D1806,Dr Omar Mostafa,Neurology,Noor Clinic,Damanhur,North,C,0,2023-07-13
D1807,Dr Mohamed Mostafa,Endocrinology,Shifa Clinic,Qena,South,C,1,2024-11-30
D1808,Dr Hassan Hassan,ENT,Noor Clinic,Cairo,Central,C,1,2023-07-01
D1809,Dr Ahmed Mahmoud,Cardiology,Shifa Clinic,Damanhur,North,C,1,2025-03-23
D1810,Dr Youssef Hassan,Pulmonology,Hope Clinic,Tanta,North,C,1,2023-04-13
D1811,Dr Ali Ali,Neurology,Noor Clinic,Qena,South,C,0,2024-07-15
D1812,Dr Mohamed Ali,General Practice,Care Clinic,Damanhur,North,A,1,2023-05-25
D1813,Dr Ali Saad,Neurology,Elite Clinic,Marsa Matruh,West,A,0,2024-05-06
D1814,Dr Hassan Mostafa,General Practice,Elite Clinic,Cairo,Central,A,1,2024-06-23
D1815,Dr Youssef Hassan,General Practice,Shifa Clinic,Giza,Central,C,1,2023-05-19
D1816,Dr Youssef El-Sayed,Pediatrics,Shifa Clinic,Riyadh,Gulf,B,1,2023-01-25
D1817,Dr Khaled Saad,Pediatrics,Elite Clinic,Giza,Central,B,0,2025-02-28
D1818,Dr Omar Mostafa,Cardiology,Hope Clinic,Damanhur,North,B,1,2024-08-24
D1819,Dr Khaled Ali,Neurology,Care Clinic,Qena,South,C,1,2023-02-18
D1820,Dr Omar Mostafa,Cardiology,Hope Clinic,Port Said,East,C,1,2024-03-20
D1821,Dr Ahmed Ali,Neurology,Care Clinic,Qena,South,C,1,2023-08-08
D1822,Dr Hassan Saad,Neurology,Hope Clinic,Qena,South,A,1,2023-07-31
D1823,Dr Ahmed Hassan,Pediatrics,Elite Clinic,Alexandria,North,B,1,2023-10-25
D1824,Dr Youssef El-Sayed,Pediatrics,Care Clinic,Ismailia,East,C,1,2025-05-07
D1825,Dr Omar Mostafa,Endocrinology,Elite Clinic,Qena,South,C,1,2024-03-08
D1826,Dr Youssef Saad,Endocrinology,Life Clinic,Riyadh,Gulf,C,1,2023-10-07
D1827,Dr Ali Ali,Pediatrics,Shifa Clinic,Siwa,West,B,0,2025-04-16
D1828,Dr Omar Saad,Pediatrics,Care Clinic,Cairo,Central,A,1,2023-05-12
D1829,Dr Ahmed Hassan,Internal Medicine,Hope Clinic,Damanhur,North,A,0,2024-05-15
D1830,Dr Youssef Mahmoud,Gastroenterology,Hope Clinic,Ismailia,East,C,1,2024-12-12
D1831,Dr Mohamed El-Sayed,Gastroenterology,Hope Clinic,Suez,East,A,1,2025-04-22
D1832,Dr Ahmed El-Sayed,Pulmonology,Care Clinic,Marsa Matruh,West,C,1,2024-05-05
D1833,Dr Mohamed Ali,Pulmonology,Hope Clinic,Tanta,North,A,1,2023-03-11
D1834,Dr Hassan Hassan,Pulmonology,Care Clinic,Suez,East,B,1,2024-11-09
D1835,Dr Ali Mahmoud,Cardiology,Care Clinic,Riyadh,Gulf,C,0,2023-12-16
D1836,Dr Mohamed Mahmoud,Endocrinology,Hope Clinic,Suez,East,C,1,2024-01-25
D1837,Dr Youssef El-Sayed,Pulmonology,Noor Clinic,Alexandria,North,C,1,2025-01-08
D1838,Dr Khaled El-Sayed,General Practice,Life Clinic,Alexandria,North,B,1,2024-07-14
D1839,Dr Mohamed Saad,Pediatrics,Shifa Clinic,Dubai,Gulf,C,1,2025-01-07
D1840,Dr Youssef El-Sayed,Pulmonology,Hope Clinic,Ismailia,East,C,1,2023-01-07
D1841,Dr Hassan Mostafa,Internal Medicine,Life Clinic,Tanta,North,C,1,2023-02-06
D1842,Dr Omar Mostafa,ENT,Noor Clinic,Damanhur,North,C,1,2023-10-17
D1843,Dr Youssef Ali,ENT,Care Clinic,Marsa Matruh,West,C,1,2024-10-13
D1844,Dr Youssef Mahmoud,Endocrinology,Care Clinic,Siwa,West,A,1,2023-06-28
D1845,Dr Youssef Ali,Cardiology,Elite Clinic,Port Said,East,B,1,2023-02-13
D1846,Dr Youssef Ali,Pediatrics,Noor Clinic,Cairo,Central,A,1,2023-08-02
D1847,Dr Khaled Saad,ENT,Noor Clinic,Siwa,West,C,1,2023-12-12
D1848,Dr Hassan Hassan,General Practice,Elite Clinic,Qena,South,B,1,2023-07-15
D1849,Dr Ali Ali,Neurology,Shifa Clinic,Jeddah,Gulf,C,1,2025-02-21
D1850,Dr Omar Ali,Endocrinology,Shifa Clinic,Riyadh,Gulf,B,1,2024-07-09
D1851,Dr Omar Ali,Cardiology,Hope Clinic,Giza,Central,B,1,2023-06-10
D1852,Dr Omar Hassan,ENT,Shifa Clinic,Marsa Matruh,West,A,1,2024-08-04
D1853,Dr Mohamed Hassan,Pulmonology,Noor Clinic,Jeddah,Gulf,C,1,2025-03-31
D1854,Dr Khaled Mostafa,Endocrinology,Hope Clinic,Suez,East,C,1,2024-05-13
D1855,Dr Ali El-Sayed,Internal Medicine,Shifa Clinic,Cairo,Central,C,1,2023-01-09
D1856,Dr Khaled El-Sayed,Neurology,Shifa Clinic,Tanta,North,B,1,2023-08-07
D1857,Dr Khaled El-Sayed,ENT,Hope Clinic,Giza,Central,B,1,2023-10-24
D1858,Dr Youssef Hassan,Pulmonology,Hope Clinic,Asyut,South,B,1,2024-09-25
D1859,Dr Omar Hassan,Gastroenterology,Noor Clinic,Giza,Central,C,0,2023-04-27
D1860,Dr Mohamed El-Sayed,Pulmonology,Hope Clinic,Alexandria,North,C,1,2024-05-03
D1861,Dr Youssef Saad,ENT,Hope Clinic,Riyadh,Gulf,C,1,2023-01-21
D1862,Dr Hassan Mahmoud,Internal Medicine,Elite Clinic,Suez,East,C,1,2023-05-19
D1863,Dr Mohamed Saad,Internal Medicine,Shifa Clinic,Marsa Matruh,West,C,1,2024-11-15
D1864,Dr Ahmed Mostafa,Internal Medicine,Hope Clinic,Port Said,East,B,0,2024-05-21
D1865,Dr Hassan El-Sayed,Neurology,Noor Clinic,Marsa Matruh,West,C,1,2023-10-14
D1866,Dr Youssef Ali,Cardiology,Shifa Clinic,Ismailia,East,C,1,2023-09-27
D1867,Dr Mohamed Mostafa,ENT,Life Clinic,Tanta,North,C,1,2023-02-02
D1868,Dr Youssef Ali,Cardiology,Life Clinic,Jeddah,Gulf,B,1,2024-04-26
D1869,Dr Hassan Ali,Gastroenterology,Noor Clinic,Jeddah,Gulf,C,1,2025-04-02
D1870,Dr Mohamed Ali,Pulmonology,Shifa Clinic,Riyadh,Gulf,C,1,2024-07-19
D1871,Dr Khaled Mostafa,ENT,Life Clinic,Ismailia,East,C,1,2024-11-13
D1872,Dr Mohamed Mostafa,Internal Medicine,Care Clinic,Alexandria,North,B,1,2023-03-08
D1873,Dr Ali Mostafa,Cardiology,Life Clinic,Alexandria,North,C,1,2023-12-16
D1874,Dr Ahmed Mostafa,ENT,Life Clinic,Qena,South,C,1,2024-11-11
D1875,Dr Mohamed El-Sayed,Pulmonology,Elite Clinic,Damanhur,North,B,1,2023-03-25
D1876,Dr Omar El-Sayed,Pediatrics,Noor Clinic,Alexandria,North,C,1,2023-02-21
D1877,Dr Youssef Mostafa,General Practice,Elite Clinic,Port Said,East,B,1,2024-12-26
D1878,Dr Ahmed Ali,Gastroenterology,Care Clinic,Sohag,South,C,1,2025-05-31
D1879,Dr Hassan Mostafa,Internal Medicine,Care Clinic,Cairo,Central,B,1,2023-05-28
D1880,Dr Mohamed Hassan,Internal Medicine,Noor Clinic,Dubai,Gulf,B,1,2025-02-13
D1881,Dr Mohamed Ali,Gastroenterology,Shifa Clinic,Jeddah,Gulf,C,1,2023-10-20
D1882,Dr Khaled Mahmoud,Endocrinology,Care Clinic,Port Said,East,C,1,2024-11-30
D1883,Dr Hassan Ali,Internal Medicine,Life Clinic,Alexandria,North,B,0,2023-03-03
D1884,Dr Khaled Mostafa,ENT,Shifa Clinic,Jeddah,Gulf,A,1,2023-04-01
D1885,Dr Youssef Mahmoud,Internal Medicine,Elite Clinic,Jeddah,Gulf,C,1,2023-11-23
D1886,Dr Omar Hassan,ENT,Care Clinic,Siwa,West,B,1,2024-07-13
D1887,Dr Khaled Ali,Cardiology,Noor Clinic,Cairo,Central,C,1,2024-04-17
D1888,Dr Ahmed Hassan,Pulmonology,Shifa Clinic,Siwa,West,A,1,2024-03-05
D1889,Dr Omar Hassan,Pediatrics,Care Clinic,Marsa Matruh,West,B,1,2025-04-17
D1890,Dr Khaled Mahmoud,Endocrinology,Care Clinic,Cairo,Central,A,1,2023-06-03
D1891,Dr Hassan Mahmoud,Pediatrics,Care Clinic,Tanta,North,B,1,2025-05-24
D1892,Dr Youssef Saad,ENT,Life Clinic,Sohag,South,B,0,2023-06-13
D1893,Dr Khaled Hassan,Internal Medicine,Care Clinic,Ismailia,East,C,1,2024-09-14
D1894,Dr Omar Hassan,Endocrinology,Shifa Clinic,Giza,Central,B,1,2023-11-12
D1895,Dr Khaled Mahmoud,Pediatrics,Elite Clinic,Riyadh,Gulf,C,1,2024-06-26
D1896,Dr Ahmed Ali,Pulmonology,Shifa Clinic,Port Said,East,B,0,2023-03-06
D1897,Dr Khaled Saad,Endocrinology,Noor Clinic,Marsa Matruh,West,C,1,2025-06-11
D1898,Dr Mohamed Mahmoud,Neurology,Elite Clinic,Port Said,East,C,1,2023-07-19
D1899,Dr Youssef El-Sayed,Endocrinology,Shifa Clinic,Cairo,Central,C,1,2024-07-30
D1900,Dr Hassan Ali,Pediatrics,Noor Clinic,Cairo,Central,C,1,2023-03-25
D1901,Dr Ali Mahmoud,Internal Medicine,Elite Clinic,Giza,Central,B,1,2025-03-21
D1902,Dr Khaled Mahmoud,Cardiology,Hope Clinic,Sohag,South,B,1,2023-01-04
D1903,Dr Hassan Mostafa,Gastroenterology,Care Clinic,Marsa Matruh,West,C,1,2023-11-18
D1904,Dr Hassan Mostafa,Internal Medicine,Shifa Clinic,Dubai,Gulf,B,1,2023-07-19
D1905,Dr Khaled Hassan,Pediatrics,Care Clinic,Sohag,South,C,1,2023-11-02
D1906,Dr Khaled Ali,Cardiology,Care Clinic,Ismailia,East,C,1,2023-03-22
D1907,Dr Ahmed Mahmoud,General Practice,Noor Clinic,Siwa,West,B,1,2023-11-18
D1908,Dr Ahmed El-Sayed,ENT,Life Clinic,Ismailia,East,B,1,2023-11-27
D1909,Dr Youssef Mostafa,ENT,Life Clinic,Port Said,East,B,1,2025-01-07
D1910,Dr Ali El-Sayed,Neurology,Elite Clinic,Riyadh,Gulf,B,1,2025-05-06
D1911,Dr Omar Hassan,Cardiology,Noor Clinic,Suez,East,C,1,2025-01-04
D1912,Dr Mohamed El-Sayed,Pulmonology,Shifa Clinic,Alexandria,North,B,1,2024-12-31
D1913,Dr Youssef Mostafa,Internal Medicine,Life Clinic,Suez,East,B,1,2024-05-19
D1914,Dr Ali Hassan,Pediatrics,Noor Clinic,Giza,Central,C,1,2023-04-02
D1915,Dr Hassan El-Sayed,Gastroenterology,Life Clinic,Asyut,South,B,1,2024-11-30
D1916,Dr Mohamed Hassan,Endocrinology,Care Clinic,Jeddah,Gulf,B,1,2025-02-15
D1917,Dr Ahmed Mostafa,Neurology,Shifa Clinic,Giza,Central,B,1,2024-02-10
D1918,Dr Ahmed Hassan,Pediatrics,Care Clinic,Marsa Matruh,West,C,1,2024-08-26
D1919,Dr Hassan Hassan,Cardiology,Noor Clinic,Giza,Central,B,1,2024-01-12
D1920,Dr Khaled Mahmoud,General Practice,Hope Clinic,Asyut,South,A,1,2024-09-29
D1921,Dr Khaled Mahmoud,Pediatrics,Care Clinic,Port Said,East,B,1,2024-09-14
D1922,Dr Youssef Mostafa,Pediatrics,Elite Clinic,Suez,East,A,1,2023-01-30
D1923,Dr Ali El-Sayed,Pediatrics,Elite Clinic,Jeddah,Gulf,B,1,2024-02-01
D1924,Dr Ali Mahmoud,Gastroenterology,Shifa Clinic,Asyut,South,C,1,2024-08-30
D1925,Dr Mohamed Mostafa,Endocrinology,Life Clinic,Marsa Matruh,West,C,1,2023-09-16
D1926,Dr Youssef Saad,Endocrinology,Noor Clinic,Ismailia,East,C,1,2023-07-31
D1927,Dr Youssef Ali,ENT,Hope Clinic,Riyadh,Gulf,C,1,2023-06-19
D1928,Dr Ali El-Sayed,Endocrinology,Hope Clinic,Giza,Central,A,1,2023-01-01
D1929,Dr Omar Mostafa,Gastroenterology,Care Clinic,Alexandria,North,C,1,2024-01-26
D1930,Dr Omar Mahmoud,Neurology,Life Clinic,Alexandria,North,B,1,2024-03-09
D1931,Dr Khaled Hassan,Cardiology,Shifa Clinic,Suez,East,B,1,2023-05-03
D1932,Dr Ali El-Sayed,Internal Medicine,Noor Clinic,Marsa Matruh,West,C,1,2024-11-29
D1933,Dr Hassan Saad,Internal Medicine,Hope Clinic,Asyut,South,A,1,2025-06-09
D1934,Dr Omar Hassan,Cardiology,Care Clinic,Suez,East,C,1,2025-01-18
D1935,Dr Youssef Ali,Pediatrics,Care Clinic,Tanta,North,A,1,2025-04-30
D1936,Dr Khaled Saad,Cardiology,Shifa Clinic,Damanhur,North,C,0,2025-06-16
D1937,Dr Ali Hassan,Endocrinology,Care Clinic,Riyadh,Gulf,C,1,2023-10-06
D1938,Dr Ali Ali,Cardiology,Hope Clinic,Riyadh,Gulf,C,1,2024-07-30
D1939,Dr Khaled El-Sayed,Endocrinology,Hope Clinic,Riyadh,Gulf,C,1,2023-10-21
D1940,Dr Omar Mostafa,ENT,Hope Clinic,Suez,East,C,1,2024-01-16
D1941,Dr Youssef Mahmoud,Neurology,Shifa Clinic,Sohag,South,B,1,2024-01-17
D1942,Dr Ahmed Mostafa,ENT,Shifa Clinic,Qena,South,C,1,2024-03-18
D1943,Dr Ali Saad,Neurology,Care Clinic,Sohag,South,C,1,2024-07-06
D1944,Dr Hassan Mahmoud,General Practice,Hope Clinic,Tanta,North,C,0,2023-05-29
D1945,Dr Ali Hassan,Pulmonology,Elite Clinic,Jeddah,Gulf,C,1,2025-04-15
D1946,Dr Ahmed Mostafa,Pediatrics,Life Clinic,Marsa Matruh,West,C,0,2024-07-11
D1947,Dr Omar Hassan,Gastroenterology,Elite Clinic,Cairo,Central,C,1,2023-06-18
D1948,Dr Khaled Mostafa,ENT,Noor Clinic,Riyadh,Gulf,A,1,2025-03-27
D1949,Dr Ali El-Sayed,Endocrinology,Care Clinic,Giza,Central,C,1,2024-12-05
D1950,Dr Mohamed Saad,ENT,Life Clinic,Jeddah,Gulf,B,1,2025-02-10
D1951,Dr Mohamed Ali,ENT,Shifa Clinic,Cairo,Central,A,1,2023-11-10
D1952,Dr Ahmed Mahmoud,Internal Medicine,Life Clinic,Qena,South,C,1,2023-01-17
D1953,Dr Youssef Mahmoud,Internal Medicine,Elite Clinic,Asyut,South,A,1,2023-05-02
D1954,Dr Youssef Mostafa,Gastroenterology,Hope Clinic,Marsa Matruh,West,B,1,2023-11-08
D1955,Dr Ahmed Mahmoud,ENT,Elite Clinic,Marsa Matruh,West,C,1,2023-12-26
D1956,Dr Hassan Mahmoud,General Practice,Elite Clinic,Siwa,West,C,1,2024-08-24
D1957,Dr Youssef Mahmoud,Pediatrics,Hope Clinic,Marsa Matruh,West,A,1,2023-03-30
D1958,Dr Youssef Ali,Endocrinology,Elite Clinic,Alexandria,North,C,1,2023-04-07
D1959,Dr Omar Ali,ENT,Care Clinic,Ismailia,East,A,1,2025-03-06
D1960,Dr Omar El-Sayed,Internal Medicine,Hope Clinic,Giza,Central,A,1,2025-06-02
D1961,Dr Youssef Mostafa,General Practice,Elite Clinic,Marsa Matruh,West,B,1,2024-08-01
